transaction_id,user_id,product_id,timestamp
6771,2098,399,2023-06-15
6772,3797,1404,2023-04-07
6772,3797,1365,2023-03-05
6773,3440,1452,2023-11-17
6773,3440,1404,2023-10-19
6773,3440,1365,2023-05-27
6774,887,1385,2023-03-06
6774,887,1425,2023-03-16
6774,887,198,2023-08-27
6774,887,1094,2023-09-21
6775,1188,432,2023-01-03
6775,1188,695,2023-02-07
6775,1188,84,2023-10-04
6776,3809,1404,2023-01-20
6776,3809,1452,2023-11-15
6776,3809,1365,2023-11-17
6777,4869,1247,2024-01-01
6777,4869,1004,2023-11-08
6777,4869,826,2023-05-19
6777,4869,335,2023-10-28
6778,4182,282,2023-10-27
6778,4182,958,2023-02-27
6778,4182,584,2023-03-13
6779,4810,271,2023-11-17
6779,4810,1381,2023-05-04
6780,4118,1263,2023-03-07
6780,4118,1155,2023-03-05
6781,1527,1022,2023-11-13
6781,1527,1049,2023-10-15
6781,1527,423,2023-11-18
6781,1527,558,2023-11-17
6782,2356,433,2023-09-07
6782,2356,448,2023-12-28
6783,3634,347,2023-09-26
6783,3634,1005,2023-10-12
6784,3295,725,2023-05-12
6784,3295,1494,2023-01-17
6784,3295,260,2023-10-25
6784,3295,395,2023-07-09
6785,1472,401,2023-02-28
6785,1472,863,2023-07-05
6785,1472,1351,2023-10-03
6785,1472,73,2023-02-19
6786,500,57,2023-10-25
6786,500,993,2023-10-01
6786,500,1246,2023-11-20
6786,500,110,2023-03-02
6787,1953,504,2023-08-02
6787,1953,1464,2023-06-04
6787,1953,496,2023-09-22
6787,1953,110,2023-06-01
6788,2253,370,2023-10-14
6788,2253,89,2023-06-26
6788,2253,361,2023-07-09
6789,1119,891,2023-04-28
6789,1119,1367,2023-05-08
6790,3413,582,2023-08-27
6790,3413,900,2023-12-31
6790,3413,1026,2023-03-31
6790,3413,1322,2023-08-04
6791,3359,48,2023-12-21
6791,3359,1182,2023-01-23
6791,3359,197,2023-05-03
6791,3359,289,2023-07-30
6792,2671,411,2023-12-15
6792,2671,1475,2023-06-25
6793,1002,421,2023-11-19
6793,1002,314,2023-02-04
6793,1002,694,2023-03-14
6793,1002,1256,2023-03-13
6794,3093,606,2023-12-16
6794,3093,1170,2023-07-22
6795,3025,504,2023-10-07
6795,3025,1095,2023-02-06
6796,3215,671,2023-01-12
6796,3215,744,2023-01-09
6797,95,616,2023-09-14
6797,95,1148,2023-06-02
6797,95,1182,2023-02-07
6798,454,1140,2023-02-12
6798,454,1446,2023-10-23
6798,454,772,2023-06-01
6798,454,1403,2023-06-16
6799,1108,555,2023-05-22
6799,1108,381,2023-11-15
6800,2576,118,2023-12-11
6800,2576,465,2023-07-18
6801,788,1412,2023-02-17
6801,788,412,2023-07-25
6802,2549,381,2023-11-28
6802,2549,555,2023-03-11
6803,156,688,2023-03-20
6803,156,1050,2023-05-20
6803,156,654,2023-11-02
6803,156,457,2023-02-09
6804,3788,1257,2023-10-25
6804,3788,320,2023-02-07
6804,3788,1053,2023-01-30
6804,3788,227,2023-04-20
6805,1728,993,2023-06-28
6805,1728,1095,2023-10-25
6806,4233,820,2023-01-15
6806,4233,997,2023-07-23
6806,4233,802,2023-10-30
6806,4233,571,2023-11-08
6807,2098,1020,2023-05-13
6807,2098,725,2023-02-05
6807,2098,1494,2023-04-01
6808,2722,1266,2023-05-07
6808,2722,65,2023-09-09
6808,2722,688,2023-01-22
6809,2532,209,2023-11-04
6809,2532,1022,2023-04-29
6809,2532,1309,2023-11-30
6809,2532,1049,2023-04-20
6810,1352,1297,2023-03-09
6810,1352,989,2023-01-17
6810,1352,12,2023-12-03
6810,1352,1444,2023-07-18
6811,2336,1442,2023-02-23
6811,2336,1368,2023-10-24
6811,2336,84,2023-06-15
6812,21,274,2023-05-15
6812,21,357,2023-01-24
6813,2611,688,2023-11-04
6813,2611,246,2023-12-07
6814,3295,527,2023-10-31
6814,3295,331,2023-09-08
6814,3295,596,2023-03-31
6814,3295,634,2023-07-24
6815,2928,835,2023-01-03
6815,2928,1053,2023-10-09
6816,2502,423,2023-10-14
6816,2502,558,2023-10-27
6817,4057,654,2023-03-14
6817,4057,880,2023-10-08
6817,4057,908,2023-02-24
6818,1864,1206,2023-11-04
6818,1864,1148,2023-01-03
6818,1864,1298,2023-04-04
6819,2012,514,2023-12-20
6819,2012,603,2023-11-19
6820,2461,1145,2023-08-28
6820,2461,361,2023-07-07
6820,2461,58,2023-02-16
6821,3032,1290,2023-08-12
6821,3032,453,2023-09-15
6821,3032,1234,2023-02-26
6822,3730,751,2023-05-08
6822,3730,1112,2023-01-29
6822,3730,905,2023-07-24
6822,3730,452,2023-09-30
6823,1048,395,2023-06-06
6823,1048,260,2023-09-30
6824,3077,401,2023-10-16
6824,3077,1319,2023-03-16
6824,3077,28,2023-06-16
6825,3621,982,2023-09-27
6825,3621,44,2023-09-22
6825,3621,1500,2023-05-07
6826,3046,465,2023-08-02
6826,3046,1005,2023-10-19
6826,3046,118,2023-08-31
6827,2762,179,2023-07-29
6827,2762,191,2023-03-18
6828,3000,1404,2023-02-01
6828,3000,1452,2023-02-28
6828,3000,1365,2023-02-03
6829,4757,558,2023-02-19
6829,4757,1309,2023-09-15
6830,2082,260,2023-12-24
6830,2082,395,2023-04-24
6830,2082,725,2023-05-17
6830,2082,1434,2023-12-22
6831,3448,1054,2023-04-19
6831,3448,214,2023-04-14
6832,3862,1036,2023-02-26
6832,3862,880,2023-02-05
6833,3794,1295,2023-12-06
6833,3794,517,2023-01-19
6833,3794,227,2023-05-18
6834,2809,57,2023-03-10
6834,2809,993,2023-10-18
6834,2809,504,2023-09-28
6834,2809,496,2023-10-20
6835,4578,310,2023-12-08
6835,4578,555,2023-11-21
6836,4874,1088,2023-11-04
6836,4874,1472,2023-11-16
6837,3674,374,2023-09-01
6837,3674,1227,2023-11-15
6837,3674,251,2023-10-24
6837,3674,1350,2023-05-27
6838,4638,1434,2023-12-01
6838,4638,1020,2023-06-10
6839,3583,448,2023-09-17
6839,3583,544,2023-02-01
6839,3583,1444,2023-12-28
6840,4283,273,2023-04-09
6840,4283,415,2023-09-13
6841,2188,1020,2023-01-29
6841,2188,725,2023-01-27
6841,2188,260,2023-11-19
6841,2188,1434,2023-02-15
6842,2221,599,2023-04-05
6842,2221,1158,2023-12-14
6842,2221,1478,2023-10-01
6843,3271,310,2023-07-04
6843,3271,831,2023-05-09
6843,3271,555,2023-01-08
6843,3271,381,2023-04-23
6844,2337,1475,2023-07-28
6844,2337,874,2023-07-06
6844,2337,140,2023-12-03
6845,2794,1404,2023-08-23
6845,2794,1452,2023-05-27
6845,2794,1365,2023-08-23
6846,728,1360,2023-04-11
6846,728,189,2023-01-11
6846,728,79,2023-08-06
6847,2410,603,2023-09-13
6847,2410,259,2023-05-11
6848,3742,1131,2023-01-24
6848,3742,348,2023-03-02
6849,4290,355,2023-08-27
6849,4290,1275,2023-08-04
6849,4290,644,2023-07-19
6850,4430,179,2023-10-15
6850,4430,762,2023-01-06
6850,4430,1446,2023-01-26
6851,1575,381,2023-01-31
6851,1575,555,2023-06-16
6851,1575,310,2023-11-13
6852,1972,1327,2023-02-15
6852,1972,1087,2023-04-08
6853,881,432,2023-12-18
6853,881,449,2023-06-02
6853,881,1035,2023-12-06
6853,881,84,2023-09-26
6854,782,995,2023-03-17
6854,782,676,2023-12-03
6854,782,1281,2023-03-18
6854,782,832,2023-04-21
6855,2363,1054,2023-06-03
6855,2363,1354,2023-09-20
6856,1784,1348,2023-03-02
6856,1784,711,2023-05-16
6857,4508,908,2023-11-21
6857,4508,1050,2023-05-23
6858,834,1235,2023-07-21
6858,834,1247,2023-02-03
6858,834,792,2023-02-27
6858,834,1215,2023-09-24
6859,947,1087,2023-07-13
6859,947,1370,2023-02-06
6859,947,1135,2023-03-13
6859,947,357,2023-11-28
6860,3492,1096,2023-05-22
6860,3492,792,2023-12-29
6861,1826,682,2023-03-16
6861,1826,448,2023-12-14
6861,1826,989,2023-02-25
6861,1826,1136,2023-06-22
6862,3871,54,2023-11-25
6862,3871,255,2023-04-12
6863,2955,259,2023-05-22
6863,2955,548,2023-12-19
6863,2955,1005,2023-11-10
6864,264,1057,2023-04-04
6864,264,493,2023-12-02
6865,4325,989,2023-03-26
6865,4325,987,2023-09-13
6865,4325,124,2023-08-01
6866,1155,263,2023-04-11
6866,1155,421,2023-05-25
6866,1155,661,2023-02-06
6867,4631,835,2023-09-28
6867,4631,509,2023-03-18
6867,4631,1206,2023-11-02
6867,4631,673,2023-11-18
6868,546,852,2023-04-22
6868,546,259,2023-09-09
6868,546,347,2023-08-20
6868,546,603,2023-04-15
6869,432,911,2023-10-04
6869,432,738,2023-04-30
6869,432,1225,2023-09-19
6870,1895,114,2023-05-01
6870,1895,717,2023-10-25
6870,1895,427,2023-07-20
6870,1895,314,2023-09-22
6871,2180,110,2023-09-30
6871,2180,57,2023-08-17
6871,2180,504,2023-10-19
6871,2180,993,2023-10-09
6872,3402,1308,2023-03-07
6872,3402,139,2023-03-02
6872,3402,1357,2023-05-14
6872,3402,832,2023-07-12
6873,3671,126,2023-11-09
6873,3671,1133,2023-03-28
6874,288,687,2023-06-06
6874,288,495,2023-07-24
6875,997,1115,2023-06-18
6875,997,206,2023-08-22
6875,997,1230,2023-11-14
6875,997,84,2023-11-26
6876,1671,984,2023-10-06
6876,1671,474,2023-06-04
6876,1671,1051,2023-09-23
6877,435,1179,2023-02-13
6877,435,564,2023-10-12
6878,3829,1309,2023-07-09
6878,3829,1049,2023-01-06
6878,3829,1022,2023-12-20
6878,3829,423,2023-08-05
6879,898,858,2023-07-12
6879,898,1493,2023-09-02
6879,898,111,2023-04-26
6880,1598,6,2023-02-20
6880,1598,429,2023-01-02
6880,1598,1065,2023-05-06
6880,1598,60,2023-06-19
6881,2972,260,2023-12-03
6881,2972,395,2023-07-29
6881,2972,725,2023-11-16
6882,4544,831,2023-02-13
6882,4544,310,2023-09-20
6882,4544,555,2023-02-10
6883,1826,1450,2023-03-29
6883,1826,154,2023-09-09
6884,2865,1130,2023-05-14
6884,2865,621,2023-12-21
6884,2865,984,2023-09-06
6884,2865,517,2023-07-12
6885,2676,1095,2023-09-25
6885,2676,1246,2023-03-24
6886,1302,14,2023-12-13
6886,1302,514,2023-12-31
6886,1302,1005,2023-07-15
6886,1302,259,2023-07-20
6887,3816,1054,2023-03-27
6887,3816,1107,2023-04-21
6887,3816,871,2023-11-09
6887,3816,1192,2023-09-14
6888,3046,273,2023-06-17
6888,3046,1294,2023-10-21
6888,3046,1435,2023-01-06
6889,306,558,2023-09-28
6889,306,1022,2023-09-01
6890,494,1464,2023-05-18
6890,494,70,2023-12-20
6891,1332,423,2023-09-21
6891,1332,1167,2023-09-29
6892,960,637,2023-12-01
6892,960,1185,2023-07-09
6892,960,869,2023-05-19
6892,960,1199,2023-12-03
6893,2650,1336,2023-01-27
6893,2650,118,2023-03-19
6893,2650,223,2023-06-12
6894,3148,790,2023-06-18
6894,3148,1165,2023-04-10
6895,2709,688,2023-05-05
6895,2709,1458,2023-04-19
6896,2515,1210,2023-01-25
6896,2515,246,2023-09-28
6896,2515,65,2023-12-08
6897,1629,1393,2023-11-23
6897,1629,858,2023-05-16
6897,1629,984,2023-11-04
6898,1522,1167,2023-09-10
6898,1522,578,2023-01-08
6898,1522,423,2023-06-10
6899,2530,89,2023-09-25
6899,2530,361,2023-03-14
6899,2530,520,2023-03-29
6899,2530,1278,2023-05-28
6900,1097,1494,2023-04-11
6900,1097,725,2023-03-25
6901,784,347,2023-08-20
6901,784,779,2023-01-16
6901,784,14,2023-02-09
6902,3212,901,2023-03-02
6902,3212,429,2023-06-09
6902,3212,1218,2023-01-21
6903,4757,495,2023-09-29
6903,4757,273,2023-03-22
6904,1045,1360,2023-01-06
6904,1045,219,2023-06-23
6905,2525,119,2023-03-12
6905,2525,908,2023-01-31
6906,1669,1313,2023-08-07
6906,1669,964,2023-12-30
6907,759,688,2023-10-02
6907,759,65,2023-06-20
6907,759,1263,2023-09-23
6908,3582,546,2023-09-24
6908,3582,1363,2023-08-16
6908,3582,370,2023-12-04
6908,3582,653,2023-09-13
6909,4081,695,2023-06-16
6909,4081,449,2023-10-29
6909,4081,877,2023-08-15
6909,4081,1368,2023-01-02
6910,3288,1058,2023-04-06
6910,3288,1042,2023-02-24
6911,4008,1441,2023-08-27
6911,4008,1218,2023-11-01
6912,1156,1349,2023-02-09
6912,1156,1287,2023-09-03
6913,303,645,2023-08-18
6913,303,893,2023-01-15
6914,674,499,2023-03-05
6914,674,1366,2023-09-06
6915,437,1491,2023-09-12
6915,437,10,2023-05-03
6915,437,197,2023-05-23
6915,437,1103,2023-04-18
6916,1726,514,2023-02-20
6916,1726,603,2023-05-05
6916,1726,481,2023-04-20
6916,1726,1005,2023-12-19
6917,1162,1269,2023-10-02
6917,1162,313,2023-04-26
6917,1162,1226,2023-10-07
6918,2879,1297,2023-06-14
6918,2879,682,2023-09-14
6919,805,818,2023-05-08
6919,805,358,2023-10-19
6920,1437,832,2023-07-07
6920,1437,244,2023-12-10
6920,1437,1260,2023-09-24
6920,1437,61,2023-07-11
6921,4319,898,2023-07-30
6921,4319,429,2023-05-12
6921,4319,1376,2023-12-09
6922,2866,580,2023-09-17
6922,2866,719,2023-04-29
6922,2866,1500,2023-06-18
6923,1421,1100,2023-06-15
6923,1421,720,2023-02-05
6924,3259,381,2023-04-07
6924,3259,310,2023-07-13
6925,419,580,2023-02-06
6925,419,401,2023-12-26
6925,419,453,2023-02-08
6926,4621,1336,2023-09-24
6926,4621,791,2023-03-16
6927,3508,831,2023-07-27
6927,3508,310,2023-10-11
6928,2704,1434,2023-07-30
6928,2704,1020,2023-07-19
6929,1789,1365,2023-08-20
6929,1789,1404,2023-08-26
6929,1789,1452,2023-06-28
6930,2898,1048,2023-10-16
6930,2898,1039,2023-08-27
6930,2898,238,2023-11-19
6931,3374,688,2023-06-26
6931,3374,880,2023-07-06
6932,2901,989,2023-11-09
6932,2901,83,2023-05-28
6933,4889,676,2023-08-11
6933,4889,731,2023-12-01
6934,3358,731,2023-06-04
6934,3358,391,2023-12-10
6935,1766,347,2023-01-30
6935,1766,548,2023-03-04
6936,1723,1139,2023-09-04
6936,1723,1381,2023-11-24
6937,3811,503,2023-01-04
6937,3811,895,2023-09-08
6937,3811,863,2023-08-09
6938,4536,963,2023-07-13
6938,4536,480,2023-03-02
6939,3975,1379,2023-08-08
6939,3975,388,2023-01-03
6939,3975,1393,2023-03-09
6939,3975,505,2023-12-09
6940,4160,1452,2023-10-27
6940,4160,1365,2023-11-22
6940,4160,1404,2024-01-01
6941,3433,714,2023-06-18
6941,3433,1029,2023-01-02
6942,2397,1327,2023-10-19
6942,2397,919,2023-04-15
6942,2397,1157,2023-09-30
6942,2397,1099,2023-12-20
6943,595,753,2023-05-03
6943,595,576,2023-05-04
6943,595,800,2023-08-25
6944,976,160,2023-11-14
6944,976,1207,2023-04-11
6945,4221,1365,2023-07-18
6945,4221,1404,2023-01-31
6945,4221,1452,2023-10-17
6946,384,315,2023-03-17
6946,384,324,2023-09-24
6946,384,1054,2023-08-20
6947,2424,544,2023-01-03
6947,2424,753,2023-12-26
6948,2441,725,2023-09-14
6948,2441,1020,2023-12-27
6948,2441,260,2023-05-04
6948,2441,1434,2023-08-11
6949,4959,114,2023-08-06
6949,4959,211,2023-03-18
6949,4959,1376,2023-12-13
6949,4959,263,2023-03-27
6950,4460,769,2023-11-26
6950,4460,1085,2023-03-08
6950,4460,820,2023-10-22
6950,4460,802,2023-03-19
6951,1648,51,2023-03-29
6951,1648,441,2023-06-11
6951,1648,311,2023-12-12
6951,1648,1208,2023-06-10
6952,2763,1428,2023-03-04
6952,2763,233,2023-02-09
6952,2763,1287,2023-11-19
6952,2763,458,2023-12-31
6953,3699,57,2023-11-28
6953,3699,1464,2023-09-18
6953,3699,70,2023-07-22
6953,3699,1246,2023-06-24
6954,3375,210,2023-01-05
6954,3375,1207,2023-12-31
6955,3639,880,2023-01-26
6955,3639,688,2023-07-31
6955,3639,65,2023-12-19
6955,3639,1003,2023-02-21
6956,291,724,2023-12-13
6956,291,1465,2023-11-19
6956,291,775,2023-11-17
6957,2033,555,2023-09-24
6957,2033,831,2023-02-25
6957,2033,381,2023-01-29
6958,3672,620,2023-01-26
6958,3672,804,2023-05-24
6958,3672,1029,2023-07-03
6959,3032,831,2023-06-16
6959,3032,310,2023-05-02
6959,3032,555,2023-07-27
6959,3032,381,2023-03-29
6960,1357,315,2023-04-30
6960,1357,1176,2023-05-03
6960,1357,619,2023-03-20
6960,1357,324,2023-05-30
6961,252,37,2023-10-06
6961,252,810,2023-05-24
6961,252,816,2023-08-27
6961,252,1241,2023-03-18
6962,4379,1022,2023-12-28
6962,4379,209,2023-05-22
6962,4379,1167,2023-04-08
6962,4379,578,2023-07-24
6963,4450,405,2023-12-05
6963,4450,1015,2023-01-15
6963,4450,915,2023-07-24
6964,805,1290,2023-09-03
6964,805,1234,2023-01-07
6964,805,602,2023-06-17
6964,805,766,2023-03-19
6965,2646,908,2023-08-01
6965,2646,880,2023-09-09
6966,3981,1038,2023-06-14
6966,3981,321,2023-01-15
6967,1918,465,2023-06-25
6967,1918,118,2023-08-23
6967,1918,1005,2023-04-16
6968,3595,502,2023-01-13
6968,3595,1256,2023-10-06
6969,1540,573,2023-09-09
6969,1540,880,2023-12-18
6970,2078,134,2023-10-08
6970,2078,46,2023-12-18
6970,2078,844,2023-02-09
6971,4368,267,2023-07-23
6971,4368,1382,2023-09-07
6972,2138,14,2023-02-16
6972,2138,1336,2023-12-15
6972,2138,548,2023-09-24
6972,2138,603,2023-04-18
6973,983,342,2023-10-16
6973,983,899,2023-09-20
6973,983,876,2023-01-11
6974,1343,688,2023-10-04
6974,1343,654,2023-11-01
6975,464,661,2023-05-19
6975,464,1289,2023-08-22
6975,464,60,2023-10-02
6975,464,429,2023-11-10
6976,1241,683,2023-04-30
6976,1241,209,2023-07-19
6977,991,259,2023-05-08
6977,991,223,2023-05-03
6977,991,1005,2023-09-12
6977,991,514,2023-08-21
6978,4768,772,2023-02-03
6978,4768,1212,2023-07-12
6978,4768,952,2023-07-17
6979,196,1227,2023-02-09
6979,196,788,2023-03-14
6980,2151,1354,2023-10-11
6980,2151,619,2023-04-03
6980,2151,1107,2023-04-26
6981,4452,880,2023-12-05
6981,4452,1392,2023-03-17
6982,1540,1360,2023-11-19
6982,1540,648,2023-03-19
6982,1540,1227,2023-01-18
6983,99,993,2023-04-06
6983,99,1246,2023-05-08
6984,3337,839,2023-09-30
6984,3337,370,2023-11-24
6984,3337,397,2023-09-13
6984,3337,653,2023-09-24
6985,26,831,2023-12-16
6985,26,555,2023-05-06
6985,26,381,2023-12-16
6985,26,310,2023-10-10
6986,1824,1020,2023-06-30
6986,1824,725,2023-09-29
6986,1824,1434,2023-01-03
6986,1824,1494,2023-02-23
6987,809,791,2023-12-12
6987,809,548,2023-03-30
6987,809,1336,2023-11-19
6987,809,852,2023-06-22
6988,1536,1136,2023-05-23
6988,1536,337,2023-07-09
6989,2513,928,2023-11-05
6989,2513,224,2023-01-29
6989,2513,184,2023-01-17
6990,2429,259,2023-11-16
6990,2429,548,2023-12-12
6990,2429,118,2023-05-14
6990,2429,1336,2023-11-09
6991,2023,432,2023-10-31
6991,2023,1368,2023-11-18
6992,1150,164,2023-07-28
6992,1150,1002,2023-07-20
6992,1150,1357,2023-01-13
6992,1150,175,2023-04-16
6993,1541,119,2023-08-22
6993,1541,1155,2023-02-01
6994,966,791,2023-02-02
6994,966,223,2023-11-18
6995,3440,1023,2023-07-08
6995,3440,1453,2023-04-02
6995,3440,774,2023-11-13
6996,4083,27,2023-12-05
6996,4083,332,2023-08-22
6997,227,126,2023-01-14
6997,227,1439,2023-09-03
6998,3364,1246,2023-08-28
6998,3364,1464,2023-01-24
6998,3364,1095,2023-10-25
6998,3364,504,2023-09-28
6999,3866,514,2023-12-13
6999,3866,1005,2023-04-04
7000,3073,337,2023-09-28
7000,3073,1081,2023-08-15
7000,3073,645,2023-05-09
7001,4500,807,2023-06-21
7001,4500,1364,2023-06-18
7001,4500,1145,2023-08-20
7002,1919,395,2023-08-01
7002,1919,1434,2023-06-29
7003,1714,592,2023-06-12
7003,1714,1366,2023-04-17
7003,1714,84,2023-01-26
7004,446,1069,2023-07-27
7004,446,574,2023-05-07
7004,446,1269,2023-02-19
7004,446,332,2023-05-06
7005,4968,1467,2023-12-15
7005,4968,1396,2023-03-01
7005,4968,648,2023-11-28
7006,4098,755,2023-09-09
7006,4098,1325,2023-01-27
7006,4098,1034,2023-02-14
7006,4098,1472,2023-08-03
7007,3636,571,2023-12-15
7007,3636,225,2023-11-02
7007,3636,997,2023-08-16
7008,2588,1113,2023-12-24
7008,2588,385,2023-09-12
7008,2588,272,2023-10-01
7008,2588,230,2023-10-26
7009,4910,1138,2023-07-08
7009,4910,402,2023-09-08
7010,2073,1448,2023-07-25
7010,2073,444,2023-04-21
7010,2073,409,2023-10-10
7010,2073,933,2023-10-25
7011,1273,286,2023-09-23
7011,1273,245,2023-01-08
7011,1273,360,2023-02-24
7011,1273,952,2023-07-03
7012,4851,900,2023-07-12
7012,4851,1124,2023-04-15
7013,234,993,2023-05-17
7013,234,496,2023-01-13
7013,234,57,2023-04-25
7013,234,1246,2023-12-31
7014,2387,646,2023-07-30
7014,2387,368,2023-12-22
7014,2387,172,2023-10-31
7014,2387,1007,2023-04-04
7015,3041,1003,2023-06-03
7015,3041,1155,2023-09-24
7016,1829,941,2023-11-23
7016,1829,1387,2023-12-17
7017,4258,315,2023-03-02
7017,4258,1354,2023-10-08
7017,4258,1448,2023-03-05
7018,2903,513,2023-08-26
7018,2903,566,2023-02-01
7019,2938,1433,2023-01-04
7019,2938,111,2023-12-02
7019,2938,474,2023-03-02
7020,4095,1006,2023-04-01
7020,4095,1279,2023-08-15
7020,4095,804,2023-04-15
7021,2176,1452,2023-01-18
7021,2176,1365,2023-09-17
7021,2176,1404,2023-09-13
7022,621,1434,2023-03-22
7022,621,1494,2023-05-30
7023,2641,718,2023-04-16
7023,2641,920,2023-05-31
7024,4791,896,2023-02-23
7024,4791,1340,2023-12-18
7024,4791,33,2023-09-29
7024,4791,695,2023-02-05
7025,4536,310,2023-07-11
7025,4536,831,2023-08-07
7025,4536,555,2023-04-25
7025,4536,381,2023-12-27
7026,1451,1347,2023-08-23
7026,1451,358,2023-04-13
7026,1451,772,2023-09-15
7026,1451,191,2023-03-06
7027,3700,246,2023-03-14
7027,3700,1450,2023-04-23
7028,4997,370,2023-12-29
7028,4997,115,2023-03-09
7028,4997,1363,2023-02-17
7029,1451,603,2023-04-10
7029,1451,465,2023-02-01
7029,1451,473,2023-07-30
7029,1451,118,2023-01-06
7030,4373,271,2023-12-20
7030,4373,8,2023-07-09
7031,4776,529,2023-05-07
7031,4776,432,2023-11-19
7031,4776,1170,2023-07-05
7032,2589,395,2023-03-17
7032,2589,1494,2023-01-13
7032,2589,725,2023-11-13
7033,823,839,2023-12-12
7033,823,115,2023-09-08
7033,823,370,2023-07-06
7034,4839,395,2023-08-30
7034,4839,1434,2023-07-25
7034,4839,725,2023-11-21
7035,1491,119,2023-09-15
7035,1491,688,2023-01-28
7036,4141,668,2023-01-31
7036,4141,1358,2023-06-02
7036,4141,77,2023-08-15
7037,661,490,2023-09-06
7037,661,1074,2023-04-12
7037,661,1445,2023-12-16
7038,2808,197,2023-01-05
7038,2808,1130,2023-09-14
7039,2932,1404,2023-06-07
7039,2932,1365,2023-04-04
7039,2932,1452,2023-12-20
7040,1449,1192,2023-10-30
7040,1449,239,2023-06-20
7040,1449,1448,2023-03-12
7040,1449,214,2023-01-08
7041,4930,1226,2023-09-01
7041,4930,1357,2023-03-22
7042,464,1107,2023-06-16
7042,464,444,2023-11-19
7043,2336,397,2023-05-19
7043,2336,361,2023-10-14
7043,2336,1102,2023-01-26
7044,2876,1204,2023-10-21
7044,2876,531,2023-09-17
7044,2876,486,2023-04-17
7045,3392,520,2023-12-21
7045,3392,635,2023-04-28
7045,3392,439,2023-04-21
7046,3520,1357,2023-06-12
7046,3520,1269,2023-04-07
7046,3520,109,2023-10-04
7046,3520,456,2023-02-10
7047,4603,1185,2023-12-10
7047,4603,922,2023-05-27
7047,4603,1396,2023-11-09
7048,3203,1452,2023-11-15
7048,3203,1365,2023-02-12
7049,4421,1152,2023-09-02
7049,4421,36,2023-04-23
7050,856,234,2023-08-10
7050,856,493,2023-01-14
7050,856,204,2023-11-17
7050,856,917,2023-02-26
7051,499,818,2023-05-02
7051,499,1272,2023-12-01
7051,499,43,2023-06-11
7051,499,360,2023-06-20
7052,3692,1404,2023-08-20
7052,3692,1365,2023-12-16
7053,4839,1207,2023-08-18
7053,4839,1077,2023-07-06
7053,4839,99,2023-08-12
7054,2605,356,2023-02-16
7054,2605,1460,2023-04-30
7054,2605,239,2023-01-06
7054,2605,619,2023-01-05
7055,1533,1246,2023-03-18
7055,1533,57,2023-03-29
7056,2731,1450,2023-05-28
7056,2731,1117,2023-12-02
7057,2403,6,2023-07-21
7057,2403,901,2023-03-20
7057,2403,211,2023-10-09
7058,3065,820,2023-12-11
7058,3065,328,2023-10-02
7058,3065,755,2023-11-06
7058,3065,1351,2023-10-23
7059,1019,710,2023-11-24
7059,1019,1175,2023-12-01
7060,1435,328,2023-02-07
7060,1435,602,2023-03-25
7060,1435,766,2023-07-08
7061,3835,126,2023-07-11
7061,3835,501,2023-11-18
7061,3835,935,2023-07-16
7062,3815,859,2023-07-20
7062,3815,1212,2023-08-22
7062,3815,1040,2023-11-16
7063,741,966,2023-10-23
7063,741,721,2023-02-20
7063,741,1145,2023-06-26
7063,741,1278,2023-02-01
7064,3835,1117,2023-09-05
7064,3835,1210,2023-08-28
7064,3835,154,2023-04-25
7064,3835,1050,2023-01-10
7065,4628,214,2023-11-26
7065,4628,324,2023-10-09
7065,4628,619,2023-06-17
7065,4628,356,2023-11-27
7066,4348,153,2023-05-05
7066,4348,819,2023-09-22
7066,4348,1150,2023-11-08
7066,4348,1147,2023-09-29
7067,4267,995,2023-05-09
7067,4267,1233,2023-09-05
7067,4267,664,2023-06-23
7067,4267,734,2023-07-21
7068,3208,70,2023-07-13
7068,3208,1464,2023-11-03
7068,3208,993,2023-01-13
7068,3208,1095,2023-08-17
7069,4840,716,2023-02-07
7069,4840,177,2023-12-05
7070,2863,1379,2023-05-25
7070,2863,474,2023-08-12
7070,2863,240,2023-07-05
7070,2863,1225,2023-08-26
7071,3606,1448,2023-08-02
7071,3606,399,2023-10-17
7071,3606,933,2023-02-01
7071,3606,239,2023-02-13
7072,240,1264,2023-06-09
7072,240,805,2023-07-26
7073,4246,555,2023-11-08
7073,4246,310,2023-04-04
7073,4246,381,2023-09-07
7073,4246,831,2023-04-27
7074,2094,694,2023-02-02
7074,2094,901,2023-12-24
7075,3473,70,2023-08-27
7075,3473,1246,2023-01-08
7076,2568,1045,2023-09-19
7076,2568,807,2023-05-07
7076,2568,397,2023-02-17
7076,2568,439,2023-09-01
7077,3737,1020,2023-05-10
7077,3737,1434,2023-07-25
7077,3737,725,2023-03-10
7078,841,539,2023-12-25
7078,841,931,2023-12-12
7078,841,236,2023-06-29
7078,841,1421,2023-02-28
7079,1626,89,2023-12-17
7079,1626,115,2023-03-03
7079,1626,635,2023-12-12
7079,1626,807,2023-01-05
7080,3026,701,2023-03-03
7080,3026,1215,2023-05-17
7081,609,259,2023-02-17
7081,609,1005,2023-10-11
7081,609,347,2023-07-10
7081,609,473,2023-07-18
7082,537,1227,2023-03-07
7082,537,899,2023-06-09
7083,4383,840,2023-06-02
7083,4383,501,2023-02-06
7083,4383,1273,2023-03-12
7084,3894,205,2023-01-14
7084,3894,1495,2023-07-12
7085,1586,1331,2023-10-24
