transaction_id,product_id
22814,12938
22814,17242
22815,4563
22815,7680
22815,13406
22815,12048
22816,4564
22817,4564
22818,4564
22819,4564
22820,4564
22821,4565
22821,15301
22821,12915
22821,9287
22821,15046
22822,4565
22822,15316
22822,11148
22822,16270
22822,1870
22823,4565
22823,15185
22823,3293
22823,12111
22824,4565
22824,15023
22824,1903
22824,17259
22824,13114
22825,4565
22825,15391
22825,556
22825,9282
22825,1614
22826,4566
22827,4566
22828,4566
22829,4566
22830,4566
22831,4567
22831,15320
22831,654
22831,11817
22832,4567
22832,15014
22832,13240
22832,17065
22833,4567
22833,14841
22833,13358
22833,11471
22834,4567
22834,14663
22834,797
22834,12073
22834,12952
22835,4567
22835,15391
22835,13095
22835,11519
22835,13034
22836,4568
22837,4568
22838,4568
22839,4568
22840,4568
22841,4569
22841,15381
22841,13144
22841,12433
22841,12410
22842,4569
22842,14942
22842,12923
22842,12063
22843,4569
22843,14657
22843,12913
22843,12106
22843,15001
22844,4569
22844,15106
22844,13215
22844,17231
22845,4569
22845,15179
22845,13561
22845,18545
22845,12988
22846,4570
22847,4570
22848,4570
22849,4570
22850,4570
22851,4571
22851,15395
22851,568
22851,12718
22851,14813
22852,4571
22852,15021
22852,13533
22852,17363
22853,4571
22853,14810
22853,13676
22853,17188
22854,4571
22854,15301
22854,7483
22854,17147
22855,4571
22855,14907
22855,12852
22855,12036
22856,4572
22857,4572
22858,4572
22859,4572
22860,4572
22861,4573
22861,15313
22861,1685
22861,12639
22862,4573
22862,15308
22862,3307
22862,1636
22863,4573
22863,15011
22863,12853
22863,1582
22864,4573
22864,15301
22864,1824
22864,16913
22865,4573
22865,14654
22865,809
22865,12275
22865,1785
22866,4574
22866,15312
22866,8221
22867,4574
22867,7831
22867,8401
22868,4574
22868,15445
22868,8411
22868,8294
22869,4574
22869,7840
22869,8699
22869,15309
22870,4574
22870,8087
22870,8327
22870,8363
22871,4575
22871,15329
22871,8646
22872,4575
22872,15445
22872,8421
22872,8689
22873,4575
22873,15440
22873,8861
22874,4575
22874,15309
22874,8830
22874,8553
22875,4575
22875,7800
22875,8505
22875,8310
22876,4576
22876,7579
22876,17834
22876,10938
22877,4576
22877,7715
22877,17810
22877,1711
22878,4576
22878,7582
22878,3190
22878,12951
22879,4576
22879,908
22879,7960
22879,9445
22880,4576
22880,1017
22880,16555
22880,12773
22881,4577
22881,15208
22881,1852
22881,12665
22881,12849
22882,4577
22882,14644
22882,719
22882,18524
22882,17033
22883,4577
22883,7680
22883,3292
22883,16780
22884,4577
22884,14644
22884,610
22884,18729
22885,4577
22885,14810
22885,13336
22885,7611
22885,13414
22886,4578
22887,4578
22888,4578
22889,4578
22890,4578
22891,4579
22891,15202
22891,12805
22891,12573
22892,4579
22892,14907
22892,13237
22892,16921
22893,4579
22893,14813
22893,13589
22893,12066
22893,1646
22894,4579
22894,15247
22894,12924
22894,16851
22895,4579
22895,14806
22895,440
22895,12487
22895,12852
22896,4580
22896,14942
22896,13569
22896,9867
22897,4580
22897,14834
22897,13131
22897,17274
22898,4580
22898,15021
22898,13357
22898,11487
22899,4580
22899,14942
22899,13180
22899,11944
22899,13436
22900,4580
22900,15390
22900,684
22900,14696
22901,4581
22902,4581
22903,4581
22904,4581
22905,4581
22906,4582
22906,14816
22906,13564
22906,16272
22906,17203
22907,4582
22907,15045
22907,13144
22907,16965
22907,1724
22908,4582
22908,15395
22908,12967
22908,17459
22908,11817
22909,4582
22909,15249
22909,13136
22909,17159
22910,4582
22910,14812
22910,9540
22910,12345
22911,4583
22911,14651
22911,9822
22911,12447
22912,4583
22912,15397
22912,13171
22912,11883
22913,4583
22913,15044
22913,13262
22913,11829
22913,15270
22914,4583
22914,15393
22914,13585
22914,11899
22914,12663
22915,4583
22915,15325
22915,13288
22915,12250
22916,4584
22917,4584
22918,4584
22919,4584
22920,4584
22921,4585
22921,15393
22921,1741
22921,12615
22922,4585
22922,14815
22922,13072
22922,12592
22923,4585
22923,14845
22923,1653
22923,17524
22923,13168
22924,4585
22924,14654
22924,13483
22924,12711
22925,4585
22925,15022
22925,13676
22925,17365
22925,880
22926,4586
22926,15001
22926,13453
22926,17151
22927,4586
22927,15011
22927,1747
22927,17483
22928,4586
22928,15015
22928,13587
22928,12105
22929,4586
22929,15208
22929,13319
22929,16920
22930,4586
22930,15265
22930,440
22930,12155
22931,4587
22932,4587
22933,4587
22934,4587
22935,4587
22936,4588
22937,4588
22938,4588
22939,4588
22940,4588
22941,4589
22941,14848
22941,13189
22941,17131
22942,4589
22942,19149
22942,9797
22942,18225
22943,4589
22943,14852
22943,1873
22943,12653
22944,4589
22944,15391
22944,13361
22944,17288
22944,12129
22945,4589
22945,19149
22945,13087
22945,12382
22946,4590
22946,15003
22946,13545
22946,11883
22946,14811
22947,4590
22947,15011
22947,12870
22947,17390
22947,11990
22948,4590
22948,15208
22948,1878
22948,17192
22948,17048
22949,4590
22949,15022
22949,13151
22949,16771
22950,4590
22950,19149
22950,411
22950,11944
22951,4591
22952,4591
22953,4591
22954,4591
22955,4591
22956,4592
22956,15388
22956,13578
22956,17200
22957,4592
22957,15395
22957,721
22957,11497
22958,4592
22958,15022
22958,12950
22958,15943
22958,16893
22959,4592
22959,15381
22959,13075
22959,1602
22959,13104
22960,4592
22960,15014
22960,12891
22960,11944
22961,4593
22961,15044
22961,534
22961,12537
22962,4593
22962,14812
22962,12856
22962,17138
22963,4593
22963,15396
22963,13014
22963,16847
22963,15014
22964,4593
22964,14833
22964,13012
22964,8907
22964,12008
22965,4593
22965,14844
22965,1697
22965,17055
22966,4594
22966,15448
22966,8655
22967,4594
22967,15428
22967,8214
22968,4594
22968,7819
22968,8323
22968,8424
22969,4594
22969,15337
22969,8330
22970,4594
22970,9863
22970,8417
22971,4595
22971,14806
22971,13512
22971,12076
22972,4595
22972,14906
22972,18856
22972,10224
22973,4595
22973,15011
22973,1829
22973,16895
22974,4595
22974,14844
22974,13516
22974,17194
22974,18742
22975,4595
22975,15185
22975,9683
22975,16802
22975,17277
22976,4596
22976,15023
22976,782
22976,14702
22977,4596
22977,14816
22977,13385
22977,16894
22978,4596
22978,14644
22978,1675
22978,15266
22979,4596
22979,15388
22979,9540
22979,11436
22979,12482
22980,4596
22980,15185
22980,883
22980,17496
22981,4597
22981,15393
22981,1842
22981,16857
22982,4597
22982,14818
22982,1745
22982,16773
22983,4597
22983,15313
22983,18857
22983,18729
22984,4597
22984,15246
22984,1726
22984,15274
22984,16970
22985,4597
22985,14835
22985,13406
22985,12441
22986,4598
22987,4598
22988,4598
22989,4598
22990,4598
22991,4599
22991,15387
22991,18879
22991,17120
22992,4599
22992,15215
22992,614
22992,12610
22993,4599
22993,14815
22993,1881
22993,19413
22994,4599
22994,14737
22994,13550
22994,11906
22994,15308
22995,4599
22995,15390
22995,1824
22995,12036
22995,17276
22996,4600
22996,7836
22996,8347
22997,4600
22997,7877
22997,8350
22998,4600
22998,7831
22998,8390
22998,8381
22999,4600
22999,7647
22999,8718
22999,15425
23000,4600
23000,15425
23000,8374
23001,4601
23001,15001
23001,413
23001,12043
23001,1351
23002,4601
23002,15388
23002,13012
23002,17400
23003,4601
23003,14816
23003,9792
23003,17207
23004,4601
23004,14660
23004,13311
23004,16183
23004,9677
23005,4601
23005,15313
23005,481
23005,16801
23005,17352
23006,4602
23007,4602
23008,4602
23009,4602
23010,4602
23011,4603
23011,15391
23011,13137
23011,16859
23011,11846
23012,4603
23012,14654
23012,424
23012,12494
23012,17286
23013,4603
23013,15454
23013,13564
23013,17177
23013,13003
23014,4603
23014,14813
23014,13137
23014,16220
23014,16760
23015,4603
23015,15378
23015,12844
23015,17100
23015,1699
23016,4604
23016,15347
23016,8414
23017,4604
23017,19057
23017,8831
23017,8860
23018,4604
23018,10837
23018,8538
23019,4604
23019,15425
23019,8451
23020,4604
23020,15309
23020,8444
23021,4605
23022,4605
23023,4605
23024,4605
23025,4605
23026,4606
23026,14845
23026,13343
23026,12189
23027,4606
23027,15391
23027,12923
23027,16970
23027,13050
23028,4606
23028,15313
23028,13226
23028,16806
23028,16894
23029,4606
23029,14651
23029,13289
23029,12032
23029,13324
23030,4606
23030,14807
23030,13136
23030,15282
23031,4607
23031,15023
23031,377
23031,12021
23031,13050
23032,4607
23032,15308
23032,824
23032,17386
23032,13312
23033,4607
23033,15265
23033,883
23033,992
23034,4607
23034,15320
23034,3297
23034,16894
23034,12372
23035,4607
23035,14844
23035,18854
23035,9867
23036,4608
23037,4608
23038,4608
23039,4608
23040,4608
23041,4609
23041,15394
23041,441
23041,16823
23042,4609
23042,14852
23042,13095
23042,16185
23043,4609
23043,15202
23043,13288
23043,17238
23043,15013
23044,4609
23044,15249
23044,1912
23044,12502
23045,4609
23045,14806
23045,1750
23045,12025
23046,4610
23046,15394
23046,12814
23046,16783
23047,4610
23047,15394
23047,430
23047,17365
23048,4610
23048,15202
23048,1755
23048,9264
23049,4610
23049,15301
23049,12984
23049,11826
23049,13304
23050,4610
23050,14844
23050,13061
23050,17131
23051,4611
23051,15046
23051,8185
23051,11834
23052,4611
23052,14660
23052,12910
23052,12310
23052,16922
23053,4611
23053,15022
23053,13469
23053,12272
23053,495
23054,4611
23054,15393
23054,13218
23054,12591
23055,4611
23055,19065
23055,590
23055,17161
23056,4612
23056,9866
23056,8301
23056,8422
23057,4612
23057,7874
23057,8442
23058,4612
23058,15343
23058,8450
23058,8366
23059,4612
23059,7874
23059,8348
23060,4612
23060,15424
23060,8205
23061,4613
23061,15021
23061,12823
23061,11847
23062,4613
23062,15001
23062,1761
23062,16820
23063,4613
23063,7680
23063,13679
23063,12464
23064,4613
23064,15046
23064,9541
23064,12221
23065,4613
23065,15179
23065,13368
23065,12152
23066,4614
23066,15318
23066,8252
23066,8699
23067,4614
23067,7874
23067,8623
23067,8891
23068,4614
23068,7877
23068,8380
23069,4614
23069,10845
23069,8689
23070,4614
23070,15424
23070,8191
23071,4615
23071,15003
23071,13414
23071,12480
23071,13061
23072,4615
23072,14644
23072,13203
23072,17130
23073,4615
23073,15022
23073,1857
23073,1630
23074,4615
23074,15185
23074,13569
23074,12221
23074,15381
23075,4615
23075,15294
23075,1349
23075,12357
23076,4616
23076,15320
23076,13224
23076,12173
23077,4616
23077,15395
23077,13131
23077,12356
23078,4616
23078,15047
23078,654
23078,12433
23079,4616
23079,15022
23079,13336
23079,17486
23080,4616
23080,15047
23080,1750
23080,11944
23081,4617
23082,4617
23083,4617
23084,4617
23085,4617
23086,4618
23086,14834
23086,13174
23086,17067
23086,11945
23087,4618
23087,15390
23087,534
23087,17091
23087,12702
23088,4618
23088,14811
23088,13467
23088,1573
23089,4618
23089,15308
23089,796
23089,12001
23089,13227
23090,4618
23090,15014
23090,536
23090,11506
23091,4619
23092,4619
23093,4619
23094,4619
23095,4619
23096,4620
23096,15393
23096,13224
23096,16826
23096,12268
23097,4620
23097,15385
23097,1824
23097,1552
23097,13044
23098,4620
23098,19149
23098,9485
23098,18688
23098,418
23099,4620
23099,15021
23099,13113
23099,17198
23100,4620
23100,15046
23100,9488
23100,12480
23101,4621
23102,4621
23103,4621
23104,4621
23105,4621
23106,4622
23106,15192
23106,12769
23106,11872
23106,13437
23107,4622
23107,15013
23107,9760
23107,11829
23107,13656
23108,4622
23108,15192
23108,13545
23108,9161
23108,12063
23109,4622
23109,15006
23109,13055
23109,12069
23110,4622
23110,15391
23110,831
23110,9287
23111,4623
23111,15426
23111,8378
23111,8485
23112,4623
23112,10845
23112,8378
23112,8417
23113,4623
23113,7870
23113,8483
23114,4623
23114,7870
23114,8891
23115,4623
23115,7860
23115,8793
23116,4624
23116,14737
23116,13555
23116,17342
23116,9784
23117,4624
23117,14815
23117,13544
23117,17029
23118,4624
23118,14807
23118,13386
23118,12023
23118,12623
23119,4624
23119,15249
23119,18879
23119,11484
23119,13499
23120,4624
23120,14907
23120,12934
23120,11980
23121,4625
23122,4625
23123,4625
23124,4625
23125,4625
23126,4626
23127,4626
23128,4626
23129,4626
23130,4626
23131,4627
23131,19065
23131,1696
23131,12487
23131,690
23132,4627
23132,14810
23132,13417
23132,11848
23132,376
23133,4627
23133,15316
23133,727
23133,11452
23133,16185
23134,4627
23134,19149
23134,13643
23134,12129
23134,18879
23135,4627
23135,14812
23135,13168
23135,12290
23136,4628
23137,4628
23138,4628
23139,4628
23140,4628
23141,4629
23141,15014
23141,396
23141,17186
23142,4629
23142,15265
23142,431
23142,12610
23142,12526
23143,4629
23143,15491
23143,12938
23143,17461
23144,4629
23144,15003
23144,9878
23144,12107
23145,4629
23145,14806
23145,12832
23145,17580
23145,12212
23146,4630
23146,15313
23146,1895
23146,12543
23146,13550
23147,4630
23147,14660
23147,536
23147,16807
23147,12303
23148,4630
23148,15313
23148,13437
23148,17211
23149,4630
23149,14815
23149,12761
23149,19398
23150,4630
23150,15378
23150,13578
23150,12126
23150,12020
23151,4631
23151,7843
23151,8626
23152,4631
23152,7833
23152,8514
23153,4631
23153,15312
23153,8880
23154,4631
23154,15314
23154,8594
23155,4631
23155,15314
23155,8559
23155,8276
23156,4632
23156,14906
23156,13428
23156,17233
23157,4632
23157,15248
23157,12763
23157,12526
23157,13140
23158,4632
23158,15374
23158,13019
23158,18226
23158,12856
23159,4632
23159,15021
23159,496
23159,16804
23159,12087
23160,4632
23160,15001
23160,13527
23160,12411
23161,4633
23162,4633
23163,4633
23164,4633
23165,4633
23166,4634
23166,19149
23166,13632
23166,17344
23166,1862
23167,4634
23167,15249
23167,809
23167,17199
23167,18707
23168,4634
23168,19148
23168,1325
23168,12126
23169,4634
23169,15390
23169,13541
23169,12337
23170,4634
23170,15397
23170,13198
23170,17404
23171,4635
23172,4635
23173,4635
23174,4635
23175,4635
23176,4636
23176,15014
23176,1895
23176,11952
23177,4636
23177,15308
23177,13398
23177,11433
23177,7483
23178,4636
23178,14813
23178,12910
23178,12139
23179,4636
23179,15454
23179,9541
23179,12067
23180,4636
23180,15015
23180,1809
23180,12275
23181,4637
23181,15006
23181,12934
23181,17147
23182,4637
23182,14948
23182,12844
23182,12337
23183,4637
23183,15247
23183,12967
23183,11889
23184,4637
23184,15185
23184,431
23184,12345
23185,4637
23185,15388
23185,1875
23185,17154
23186,4638
23187,4638
23188,4638
23189,4638
23190,4638
23191,4639
23192,4639
23193,4639
23194,4639
23195,4639
23196,4640
23196,14809
23196,13068
23196,17380
23197,4640
23197,15013
23197,13308
23197,12152
23198,4640
23198,14810
23198,12895
23198,16772
23199,4640
23199,15246
23199,13476
23199,17133
23200,4640
23200,15316
23200,12818
23200,11510
23200,1923
23201,4641
23201,15332
23201,8358
23201,8380
23202,4641
23202,8088
23202,8747
23203,4641
23203,7803
23203,8187
23203,15290
23204,4641
23204,7840
23204,8270
23204,8705
23205,4641
23205,15428
23205,8756
23206,4642
23206,14844
23206,8253
23206,17491
23207,4642
23207,15202
23207,549
23207,11866
23208,4642
23208,15014
23208,13663
23208,12502
23209,4642
23209,15387
23209,9793
23209,17342
23210,4642
23210,14644
23210,13212
23210,16798
23211,4643
23212,4643
23213,4643
23214,4643
23215,4643
23216,4644
23216,1740
23216,5557
23217,4644
23217,9504
23217,4620
23218,4644
23218,18213
23218,5723
23219,4644
23219,13010
23219,4807
23220,4644
23220,12080
23220,5110
23221,4645
23221,15008
23221,3293
23221,11990
23221,9684
23222,4645
23222,15388
23222,13415
23222,11487
23223,4645
23223,15390
23223,1699
23223,12024
23224,4645
23224,14818
23224,1708
23224,12107
23225,4645
23225,15014
23225,13315
23225,17362
23226,4646
23226,15430
23226,8616
23227,4646
23227,7803
23227,8558
23227,8224
23228,4646
23228,7836
23228,8816
23228,8561
23229,4646
23229,8087
23229,8520
23229,8578
23230,4646
23230,9863
23230,8505
23230,15424
23231,4647
23232,4647
23233,4647
23234,4647
23235,4647
23236,4648
23236,14816
23236,13374
23236,17495
23237,4648
23237,14806
23237,13330
23237,17206
23237,799
23238,4648
23238,14806
23238,13419
23238,16272
23238,693
23239,4648
23239,15396
23239,13209
23239,16784
23239,11899
23240,4648
23240,15187
23240,736
23240,17095
23240,12034
23241,4649
23242,4649
23243,4649
23244,4649
23245,4649
23246,4650
23246,12873
23246,6630
23247,4650
23247,12932
23247,5186
23248,4650
23248,13065
23248,6576
23248,6632
23249,4650
23249,13232
23249,5672
23249,7002
23250,4650
23250,13421
23250,4128
23251,4651
23251,15246
23251,13361
23251,12361
23251,17148
23252,4651
23252,14942
23252,860
23252,16932
23253,4651
23253,15108
23253,13169
23253,7611
23254,4651
23254,15013
23254,13220
23254,16785
23255,4651
23255,19149
23255,13378
23255,11826
23256,4652
23257,4652
23258,4652
23259,4652
23260,4652
23261,4653
23261,15322
23261,8196
23261,8505
23262,4653
23262,15434
23262,8483
23263,4653
23263,15309
23263,8365
23263,8640
23264,4653
23264,15318
23264,8791
23265,4653
23265,15322
23265,8877
23265,8212
23266,4654
23266,15390
23266,9792
23266,12218
23267,4654
23267,15108
23267,13269
23267,17387
23267,12789
23268,4654
23268,14816
23268,1664
23268,12506
23269,4654
23269,7680
23269,13495
23269,16758
23270,4654
23270,15393
23270,13639
23270,11456
23271,4655
23272,4655
23273,4655
23274,4655
23275,4655
23276,4656
23276,15316
23276,13169
23276,15827
23276,18707
23277,4656
23277,14948
23277,770
23277,17096
23278,4656
23278,14658
23278,727
23278,16892
23279,4656
23279,14833
23279,13545
23279,16922
23279,12105
23280,4656
23280,15006
23280,1661
23280,12433
23280,19398
23281,4657
23281,19057
23281,8329
23281,8186
23282,4657
23282,15432
23282,8892
23283,4657
23283,15311
23283,8424
23284,4657
23284,15303
23284,8362
23285,4657
23285,10845
23285,8764
23285,8224
23286,4658
23287,4658
23288,4658
23289,4658
23290,4658
23291,4659
23291,15023
23291,424
23291,16857
23292,4659
23292,14833
23292,13639
23292,16846
23293,4659
23293,14810
23293,13301
23293,17069
23294,4659
23294,15045
23294,13197
23294,12631
23295,4659
23295,15008
23295,489
23295,17209
23296,4660
23296,15424
23296,8718
23296,8427
23297,4660
23297,10670
23297,8195
23298,4660
23298,10670
23298,8860
23298,8745
23299,4660
23299,15326
23299,8520
23299,8718
23300,4660
23300,7847
23300,8842
23301,4661
23302,4661
23303,4661
23304,4661
23305,4661
23306,4662
23307,4662
23308,4662
23309,4662
23310,4662
23311,4663
23311,14647
23311,721
23311,11477
23311,768
23312,4663
23312,15246
23312,684
23312,16270
23313,4663
23313,15021
23313,12961
23313,17241
23314,4663
23314,14651
23314,1721
23314,12243
23315,4663
23315,15215
23315,13371
23315,12476
23316,4664
23316,7638
23316,17701
23316,13008
23317,4664
23317,11069
23317,7898
23317,16993
23318,4664
23318,11417
23318,7935
23318,13418
23318,12941
23319,4664
23319,7562
23319,3224
23319,12921
23320,4664
23320,1103
23320,19183
23320,13257
23320,13263
23321,4665
23321,8085
23321,8295
23321,8500
23322,4665
23322,7839
23322,8353
23322,8661
23323,4665
23323,15453
23323,8861
23324,4665
23324,7836
23324,8262
23324,8890
23325,4665
23325,8088
23325,8256
23325,8344
23326,4666
23326,14649
23326,683
23326,17396
23327,4666
23327,15198
23327,13398
23327,11826
23327,614
23328,4666
23328,15393
23328,1770
23328,12695
23329,4666
23329,15006
23329,13576
23329,16781
23330,4666
23330,14806
23330,13353
23330,17064
23331,4667
23331,14737
23331,12843
23331,12470
23332,4667
23332,19065
23332,13131
23332,12398
23333,4667
23333,15047
23333,13678
23333,11872
23333,16272
23334,4667
23334,19065
23334,13340
23334,17213
23334,14664
23335,4667
23335,14948
23335,12814
23335,17154
23336,4668
23337,4668
23338,4668
23339,4668
23340,4668
23341,4669
23342,4669
23343,4669
23344,4669
23345,4669
23346,4670
23346,12780
23346,4029
23347,4670
23347,18208
23347,6776
23348,4670
23348,13629
23348,4919
23349,4670
23349,1414
23349,6656
23350,4670
23350,18162
23350,6265
23350,7304
23351,4671
23352,4671
23353,4671
23354,4671
23355,4671
23356,4672
23357,4672
23358,4672
23359,4672
23360,4672
23361,4673
23361,19149
23361,16443
23361,12268
23362,4673
23362,14810
23362,12867
23362,12641
23363,4673
23363,14813
23363,12946
23363,16802
23364,4673
23364,15247
23364,1662
23364,11906
23364,8907
23365,4673
23365,19149
23365,13340
23365,11434
23365,15024
23366,4674
23367,4674
23368,4674
23369,4674
23370,4674
23371,4675
23372,4675
23373,4675
23374,4675
23375,4675
23376,4676
23376,16570
23376,4447
23376,5021
23377,4676
23377,13097
23377,4540
23378,4676
23378,12807
23378,4946
23378,5580
23379,4676
23379,19399
23379,4748
23380,4676
23380,1933
23380,6632
23381,4677
23381,15011
23381,13222
23381,1614
23382,4677
23382,14818
23382,1683
23382,1056
23383,4677
23383,14810
23383,1778
23383,12433
23383,1363
23384,4677
23384,15395
23384,13003
23384,18545
23385,4677
23385,19148
23385,9492
23385,9161
23385,12332
23386,4678
23386,9187
23386,11742
23386,14804
23387,4678
23387,15384
23387,9608
23387,14943
23388,4678
23388,96
23388,6010
23388,14803
23388,8722
23389,4678
23389,3148
23389,10847
23389,8949
23390,4678
23390,13778
23390,13696
23390,279
23391,4679
23392,4679
23393,4679
23394,4679
23395,4679
23396,4680
23397,4680
23398,4680
23399,4680
23400,4680
23401,4681
23401,14649
23401,12930
23401,8910
23402,4681
23402,14810
23402,12972
23402,17483
23403,4681
23403,15013
23403,609
23403,18535
23403,18688
23404,4681
23404,14815
23404,13108
23404,11453
23405,4681
23405,14818
23405,13361
23405,12185
23406,4682
23407,4682
23408,4682
23409,4682
23410,4682
23411,4683
23411,14818
23411,13663
23411,12721
23412,4683
23412,15011
23412,9880
23412,16807
23412,12001
23413,4683
23413,14660
23413,13319
23413,16826
23414,4683
23414,15393
23414,628
23414,11980
23414,471
23415,4683
23415,14907
23415,13538
23415,12326
23415,15179
23416,4684
23417,4684
23418,4684
23419,4684
23420,4684
23421,4685
23422,4685
23423,4685
23424,4685
23425,4685
23426,4686
23426,15202
23426,13095
23426,17498
23427,4686
23427,15387
23427,9764
23427,12087
23427,769
23428,4686
23428,14657
23428,13353
23428,15211
23429,4686
23429,15249
23429,13261
23429,11453
23430,4686
23430,15388
23430,9676
23430,11826
23430,12452
23431,4687
23431,13660
23431,7407
23432,4687
23432,17986
23432,4245
23433,4687
23433,1659
23433,4032
23434,4687
23434,16570
23434,5871
23435,4687
23435,13037
23435,4369
23436,4688
23436,914
23436,16555
23436,7717
23437,4688
23437,3205
23437,7890
23437,16834
23438,4688
23438,7565
23438,17739
23438,12965
23438,16912
23439,4688
23439,7575
23439,7915
23439,13457
23440,4688
23440,3195
23440,7915
23440,14981
23441,4689
23441,15187
23441,1767
23441,11471
23442,4689
23442,15390
23442,1776
23442,12404
23442,16772
23443,4689
23443,15395
23443,12803
23443,12020
23443,12185
23444,4689
23444,15246
23444,13203
23444,16776
23445,4689
23445,14835
23445,13571
23445,17203
23445,17449
23446,4690
23446,13126
23446,5600
23447,4690
23447,12899
23447,10561
23448,4690
23448,13037
23448,4683
23449,4690
23449,13602
23449,6847
23450,4690
23450,13207
23450,4271
23451,4691
23452,4691
23453,4691
23454,4691
23455,4691
23456,4692
23456,15294
23456,13428
23456,11965
23457,4692
23457,15389
23457,1685
23457,9166
23457,15301
23458,4692
23458,14844
23458,13423
23458,16895
23459,4692
23459,15389
23459,1713
23459,12303
23460,4692
23460,15015
23460,13122
23460,12398
23461,4693
23462,4693
23463,4693
23464,4693
23465,4693
23466,4694
23467,4694
23468,4694
23469,4694
23470,4694
23471,4695
23471,13629
23471,6334
23471,4039
23472,4695
23472,13540
23472,7193
23473,4695
23473,17986
23473,7423
23473,6549
23474,4695
23474,16570
23474,7066
23474,5539
23475,4695
23475,17909
23475,4532
23475,7427
23476,4696
23477,4696
23478,4696
23479,4696
23480,4696
23481,4697
23481,15397
23481,1565
23481,11435
23481,12361
23482,4697
23482,14834
23482,1648
23482,16804
23483,4697
23483,14651
23483,489
23483,17100
23483,12823
23484,4697
23484,15179
23484,827
23484,12183
23484,17134
23485,4697
23485,19065
23485,669
23485,16809
23486,4698
23487,4698
23488,4698
23489,4698
23490,4698
23491,4699
23491,15006
23491,1906
23491,12678
23491,727
23492,4699
23492,14660
23492,13203
23492,18225
23493,4699
23493,15026
23493,9601
23493,11945
23493,11454
23494,4699
23494,15316
23494,9543
23494,11841
23494,568
23495,4699
23495,14737
23495,13595
23495,9215
23496,4700
23496,16569
23496,5121
23497,4700
23497,19410
23497,5735
23497,5238
23498,4700
23498,15050
23498,10349
23498,6493
23499,4700
23499,13540
23499,7442
23499,4819
23500,4700
23500,18213
23500,6179
23501,4701
23501,15393
23501,13499
23501,16803
23502,4701
23502,14906
23502,480
23502,17276
23503,4701
23503,15387
23503,13507
23503,12036
23504,4701
23504,14835
23504,1923
23504,9170
23505,4701
23505,15390
23505,527
23505,12361
23505,13499
23506,4702
23507,4702
23508,4702
23509,4702
23510,4702
23511,4703
23511,15192
23511,13233
23511,17398
23511,11476
23512,4703
23512,15247
23512,12938
23512,9251
23513,4703
23513,14907
23513,13448
23513,16808
23514,4703
23514,15391
23514,14589
23514,12436
23514,1723
23515,4703
23515,14848
23515,13611
23515,17095
23516,4704
23517,4704
23518,4704
23519,4704
23520,4704
23521,4705
23521,15430
23521,8517
23521,8286
23522,4705
23522,15326
23522,8679
23522,8890
23523,4705
23523,15438
23523,8210
23524,4705
23524,9862
23524,8558
23525,4705
23525,7827
23525,8296
23526,4706
23526,15381
23526,1819
23526,17192
23527,4706
23527,15388
23527,9541
23527,17159
23528,4706
23528,15385
23528,1895
23528,11462
23529,4706
23529,15378
23529,13533
23529,16892
23530,4706
23530,15047
23530,731
23530,17148
23531,4707
23532,4707
23533,4707
23534,4707
23535,4707
23536,4708
23536,15329
23536,8802
23536,8320
23537,4708
23537,15303
23537,8544
23538,4708
23538,15428
23538,8594
23539,4708
23539,15432
23539,8263
23539,8350
23540,4708
23540,15424
23540,8230
23541,4709
23541,14844
23541,12856
23541,16910
23542,4709
23542,15008
23542,13108
23542,11481
23543,4709
23543,15208
23543,13142
23543,12725
23544,4709
23544,14807
23544,13075
23544,16779
23544,671
23545,4709
23545,15202
23545,12829
23545,17280
23546,4710
23546,19402
23546,5839
23546,7306
23547,4710
23547,18366
23547,7243
23548,4710
23548,13037
23548,1493
23548,4538
23549,4710
23549,15050
23549,7417
23550,4710
23550,12140
23550,4933
23551,4711
23552,4711
23553,4711
23554,4711
23555,4711
23556,4712
23556,15003
23556,715
23556,12061
23556,15208
23557,4712
23557,15285
23557,13382
23557,12067
23558,4712
23558,15108
23558,13398
23558,7610
23559,4712
23559,14834
23559,13240
23559,12617
23559,12221
23560,4712
23560,15190
23560,13070
23560,12372
23560,16922
23561,4713
23561,7725
23561,19082
23561,17141
23562,4713
23562,11069
23562,7960
23562,13313
23562,7724
23563,4713
23563,3206
23563,16555
23563,12828
23564,4713
23564,3205
23564,7918
23564,17320
23565,4713
23565,911
23565,7898
23565,12812
23566,4714
23566,14664
23566,13245
23566,12499
23567,4714
23567,14663
23567,1916
23567,12257
23568,4714
23568,15179
23568,13326
23568,16849
23569,4714
23569,15190
23569,1909
23569,17163
23569,1349
23570,4714
23570,15215
23570,12759
23570,11492
23570,16857
23571,4715
23572,4715
23573,4715
23574,4715
23575,4715
23576,4716
23576,7574
23576,7918
23576,1869
23576,1865
23577,4716
23577,1103
23577,17721
23577,1928
23578,4716
23578,16197
23578,7960
23578,10938
23579,4716
23579,7559
23579,3189
23579,1815
23580,4716
23580,1103
23580,3190
23580,12966
23581,4717
23581,14816
23581,11066
23581,11944
23581,12735
23582,4717
23582,14835
23582,14590
23582,11433
23582,12266
23583,4717
23583,14649
23583,13567
23583,17450
23584,4717
23584,15208
23584,13058
23584,12630
23585,4717
23585,14818
23585,7129
23585,12398
23585,12708
23586,4718
23586,15343
23586,8514
23586,8485
23587,4718
23587,9862
